site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
Retroperitoneum & Peritoneum,968,"Ml, Large B-Cell, Diffuse",9688,3,9688/3,T-Cell Histiocyte Rich Large B-Cell Lymphoma
Retroperitoneum & Peritoneum,969,"Follic. & Marginal Lymph, NOS",9690,3,9690/3,"Follicular Lymphoma, NOS"
Retroperitoneum & Peritoneum,969,"Follic. & Marginal Lymph, NOS",9691,3,9691/3,"Follicular Lymphoma, Grade 2"
Retroperitoneum & Peritoneum,969,"Follic. & Marginal Lymph, NOS",9695,3,9695/3,"Follicular Lymphoma, Grade 1"
Retroperitoneum & Peritoneum,969,"Follic. & Marginal Lymph, NOS",9698,3,9698/3,"Follicular Lymphoma, Grade 3"
Retroperitoneum & Peritoneum,969,"Follic. & Marginal Lymph, NOS",9699,3,9699/3,"Marginal Zone B-Cell Lymphoma, NOS"
Retroperitoneum & Peritoneum,970,T-Cell Lymphomas,9701,3,9701/3,Sezary Syndrome
Retroperitoneum & Peritoneum,970,T-Cell Lymphomas,9702,3,9702/3,"Mature T-Cell Lymphoma, NOS"
Retroperitoneum & Peritoneum,970,T-Cell Lymphomas,9705,3,9705/3,Angioimmunoblastic T-Cell Lymphoma
Retroperitoneum & Peritoneum,971,Other Spec. Non-Hodgkin Lymphoma,9712,3,9712/3,Intravascular Large B-Cell Lymphoma
Retroperitoneum & Peritoneum,971,Other Spec. Non-Hodgkin Lymphoma,9714,3,9714/3,"Anaplastic Large Cell Lymphoma, T-Cell And Null Cell Type"
Retroperitoneum & Peritoneum,971,Other Spec. Non-Hodgkin Lymphoma,9715,3,9715/3,"Anaplastic Large Cell Lymphoma, Alk Negative"
Retroperitoneum & Peritoneum,971,Other Spec. Non-Hodgkin Lymphoma,9719,3,9719/3,"Nk/T-Cell Lymphoma, Nasal And Nasal-Type"
Retroperitoneum & Peritoneum,972,Precurs. Cell Lymphoblastic Lymph.,9724,3,9724/3,Systemicebv Pos. T-Cell Lymphoproliferative Disease Of Childhood
Retroperitoneum & Peritoneum,972,Precurs. Cell Lymphoblastic Lymph.,9727,3,9727/3,"Precursor Cell Lymphoblastic Lymphoma, NOS"
Retroperitoneum & Peritoneum,972,Precurs. Cell Lymphoblastic Lymph.,9728,3,9728/3,Precursor B-Cell Lymphoblastic Lymphoma
Retroperitoneum & Peritoneum,972,Precurs. Cell Lymphoblastic Lymph.,9729,3,9729/3,Precursor T-Cell Lymphoblastic Lymphoma
Retroperitoneum & Peritoneum,973,Plasma Cell Tumors,9731,3,9731/3,"Plasmacytoma, NOS"
Retroperitoneum & Peritoneum,973,Plasma Cell Tumors,9734,3,9734/3,"Plasmacytoma, Extramedullary"
Retroperitoneum & Peritoneum,973,Plasma Cell Tumors,9735,3,9735/3,Plasmablastic Lymphoma
Retroperitoneum & Peritoneum,973,Plasma Cell Tumors,9737,3,9737/3,Alk Positive Large B-Cell Lymphoma
Retroperitoneum & Peritoneum,973,Plasma Cell Tumors,9738,3,9738/3,Lrg B-Cell Lymphoma In Hhv8-Assoc. Multicentric Castleman Dz
Retroperitoneum & Peritoneum,974,Mast Cell Tumors,9740,3,9740/3,Mast Cell Sarcoma
Retroperitoneum & Peritoneum,974,Mast Cell Tumors,9741,3,9741/3,Malignant Mastocytosis
Retroperitoneum & Peritoneum,974,Mast Cell Tumors,9749,3,9749/3,Erdhiem-Chester Disease
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9750,3,9750/3,Malignant Histiocytosis
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9751,3,9751/3,"Langerhans Cell Histiocytosis, NOS"
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9754,3,9754/3,"Langerhans Cell Histiocytosis, Disseminated"
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9755,3,9755/3,Histiocytic Sarcoma
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9756,3,9756/3,Langerhans Cell Sarcoma
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9757,3,9757/3,Interdigitating Dendritic Cell Sarcoma
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9758,3,9758/3,Follicular Dendritic Cell Sarcoma
Retroperitoneum & Peritoneum,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9759,3,9759/3,Fibroblastic Reticular Cell Tumor
Retroperitoneum & Peritoneum,976,Immunoproliferative Diseases,9766,3,9766/3,"Lymphomatoid Granulomatosis, Grade 3"
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9811,3,9811/3,"B Lymphoblastic Leukemia/Lymphoma, NOS"
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9812,3,9812/3,Leukemia/Lymphoma With T(9;22)(Q34;Q11.2);Bcr-Abl1
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9813,3,9813/3,Leukemia/Lymphoma With T(V;11Q23);Mll Rearranged
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9814,3,9814/3,Leukemia/Lymphoma With T(12;21)(P13;Q22);Tel-Aml1(Etv6-Runx1)
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9815,3,9815/3,B Lymphoblastic Leukemia/Lymphoma With Hyperdiploidy
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9816,3,9816/3,Leukemia/Lymphoma With Hypodiploidy (Hypodiploid All)
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9817,3,9817/3,B Lymphblastic Leukemia/Lymphoma With T(5;14)(Q31;Q32);Il3-Igh
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9818,3,9818/3,Leukemia/Lymphoma With T(1;19)(Q23;P13.3); E2A Pbx1 (Tcf3 Pbx1)
Retroperitoneum & Peritoneum,981,Precursor Lymphoid Neoplasms,9819,3,9819/3,"B-Lymphocytic Leukemia/Lymphoma, Bcr-Abl1-Like"
Retroperitoneum & Peritoneum,982,"Lymphoid Leukemia, NOS",9823,3,9823/3,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
Retroperitoneum & Peritoneum,983,Prolymph/Precurs Leukemia,9831,3,9831/3,T-Cell Large Granular Lymphocytic Leukemia
Retroperitoneum & Peritoneum,983,Prolymph/Precurs Leukemia,9837,3,9837/3,T Lymphoblastic Leukemia/Lymphoma
Retroperitoneum & Peritoneum,993,Myeloid Sarcoma,9930,3,9930/3,Myeloid Sarcoma
Retroperitoneum & Peritoneum,996,Chronic Myeloproliferative Dis.,9965,3,9965/3,Myeloid And Lymphoid Neoplasms With Pdgfrb Rearrangement
Retroperitoneum & Peritoneum,996,Chronic Myeloproliferative Dis.,9967,3,9967/3,Myeloid And Lymphoid Neoplasm With Fgfr1 Abnormalities
Retroperitoneum & Peritoneum,997,Myeloplastic/Myeloproliferative Neoplasms,9971,3,9971/3,Polymorphic Ptld
Retroperitoneum & Peritoneum,997,Myeloplastic/Myeloproliferative Neoplasms,9975,3,9975/3,"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable"
Connective & Soft Tissue,800,Neoplasm,8000,3,8000/3,"Neoplasm, Malignant"
Connective & Soft Tissue,800,Neoplasm,8001,3,8001/3,"Tumor Cells, Malignant"
Connective & Soft Tissue,800,Neoplasm,8002,3,8002/3,"Malignant Tumor, Small Cell Type"
Connective & Soft Tissue,800,Neoplasm,8003,3,8003/3,"Malignant Tumor, Giant Cell Type"
Connective & Soft Tissue,800,Neoplasm,8004,3,8004/3,"Malignant Tumor, Spindle Cell Type"
Connective & Soft Tissue,800,Neoplasm,8005,3,8005/3,"Malignant Tumor, Clear Cell Type"
Connective & Soft Tissue,868,Paraganglioma,8680,3,8680/3,"Paraganglioma, Malignant"
Connective & Soft Tissue,869,"Extra-Adrenal Paragang., Mal",8693,3,8693/3,"Extra-Adrenal Paraganglioma, Malignant"
Connective & Soft Tissue,880,"Sarcoma, NOS",8800,3,8800/3,"Sarcoma, NOS"
Connective & Soft Tissue,880,"Sarcoma, NOS",8801,3,8801/3,Spindle Cell Sarcoma
Connective & Soft Tissue,880,"Sarcoma, NOS",8802,3,8802/3,Giant Cell Sarcoma
Connective & Soft Tissue,880,"Sarcoma, NOS",8803,3,8803/3,Small Cell Sarcoma
Connective & Soft Tissue,880,"Sarcoma, NOS",8804,3,8804/3,Epithelioid Sarcoma
Connective & Soft Tissue,880,"Sarcoma, NOS",8805,3,8805/3,Undifferentiated Sarcoma
Connective & Soft Tissue,880,"Sarcoma, NOS",8806,3,8806/3,Desmoplastic Small Round Cell Tumor
Connective & Soft Tissue,881,Fibromatous Neoplasms,8810,3,8810/3,"Fibrosarcoma, NOS"
Connective & Soft Tissue,881,Fibromatous Neoplasms,8811,3,8811/3,Fibromyxosarcoma
Connective & Soft Tissue,881,Fibromatous Neoplasms,8813,3,8813/3,Fascial Fibrosarcoma
Connective & Soft Tissue,881,Fibromatous Neoplasms,8814,3,8814/3,Infantile Fibrosarcoma
Connective & Soft Tissue,881,Fibromatous Neoplasms,8815,3,8815/3,"Solitary Fibrous Tumor, Malignant"
Connective & Soft Tissue,882,"Sarcoma, NOS",8825,3,8825/3,Myofibroblastic Sarcoma
Connective & Soft Tissue,883,"Fibrous Histiocytoma, Mal.",8830,3,8830/3,"Fibrous Histiocytoma, Malignant"
Connective & Soft Tissue,883,"Fibrous Histiocytoma, Mal.",8832,3,8832/3,"Dermatofibrosarcoma, NOS"
Connective & Soft Tissue,883,"Fibrous Histiocytoma, Mal.",8833,3,8833/3,Pigmented Dermatofibrosarcoma Protuberans
Connective & Soft Tissue,884,Myxosarcoma,8840,3,8840/3,Myxosarcoma
Connective & Soft Tissue,884,Myxosarcoma,8842,3,8842/3,Pulmonary Myxoid Sarcoma With Ewsr1-Creb1 Translocation
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8850,3,8850/3,"Liposarcoma, NOS"
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8851,3,8851/3,"Liposarcoma, Well Differentiated"
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8852,3,8852/3,Myxoid Liposarcoma
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8853,3,8853/3,Round Cell Liposarcoma
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8854,3,8854/3,Pleomorphic Liposarcoma
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8855,3,8855/3,Mixed Type Liposarcoma
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8857,3,8857/3,Fibroblastic Liposarcoma
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8858,3,8858/3,Dedifferentiated Liposarcoma
Connective & Soft Tissue,885,Liposarcoma Neoplasms,8859,3,8859/3,Myxoid Pleomorphic Liposarcoma
Connective & Soft Tissue,889,Myomatous Neoplasms,8890,3,8890/3,"Leiomyosarcoma, NOS"
Connective & Soft Tissue,889,Myomatous Neoplasms,8891,3,8891/3,Epithelioid Leiomyosarcoma
Connective & Soft Tissue,889,Myomatous Neoplasms,8894,3,8894/3,Angiomyosarcoma
Connective & Soft Tissue,889,Myomatous Neoplasms,8895,3,8895/3,Myosarcoma
Connective & Soft Tissue,889,Myomatous Neoplasms,8896,3,8896/3,Myxoid Leiomyosarcoma
Connective & Soft Tissue,890,"Rhabdomyosarcoma, NOS",8900,3,8900/3,"Rhabdomyosarcoma, NOS"
Connective & Soft Tissue,890,"Rhabdomyosarcoma, NOS",8901,3,8901/3,"Pleomorphic Rhabdomyosarcoma, Adult Type"
Connective & Soft Tissue,890,"Rhabdomyosarcoma, NOS",8902,3,8902/3,Mixed Type Rhabdomyosarcoma
Connective & Soft Tissue,891,Embryonal Rhabdomyosarcoma,8910,3,8910/3,Embryonal Rhabdomyosarcoma
Connective & Soft Tissue,891,Embryonal Rhabdomyosarcoma,8912,3,8912/3,Spindle Cell Rhabdomyosarcoma
Connective & Soft Tissue,892,Alveolar Rhabdomyosarcoma,8920,3,8920/3,Alveolar Rhabdomyosarcoma
Connective & Soft Tissue,892,Alveolar Rhabdomyosarcoma,8921,3,8921/3,Rhabdomyosarcoma With Ganglionic Differentiation
Connective & Soft Tissue,895,Mullerian Mixed Tumor,8950,3,8950/3,Mullerian Mixed Tumor
Connective & Soft Tissue,895,Mullerian Mixed Tumor,8951,3,8951/3,Mesodermal Mixed Tumor
Connective & Soft Tissue,898,"Carcinosarcoma, NOS",8982,3,8982/3,Myoepithelial Carcinoma
Connective & Soft Tissue,899,"Mesenchymoma, Malignant",8990,3,8990/3,"Mesenchymoma, Malignant"
Connective & Soft Tissue,899,"Mesenchymoma, Malignant",8991,3,8991/3,Embryonal Sarcoma
Connective & Soft Tissue,904,"Synovial Sarcoma, NOS",9040,3,9040/3,"Synovial Sarcoma, NOS"
Connective & Soft Tissue,904,"Synovial Sarcoma, NOS",9041,3,9041/3,"Synovial Sarcoma, Spindle Cell"
Connective & Soft Tissue,904,"Synovial Sarcoma, NOS",9042,3,9042/3,"Synovial Sarcoma, Epithelioid Cell"
Connective & Soft Tissue,904,"Synovial Sarcoma, NOS",9043,3,9043/3,"Synovial Sarcoma, Biphasic"
Connective & Soft Tissue,904,"Synovial Sarcoma, NOS",9044,3,9044/3,"Clear Cell Sarcoma,Nos (Except Of Kidney M-8964/3)"
Connective & Soft Tissue,908,Teratoma,9080,3,9080/3,"Teratoma, Malignant, NOS"
Connective & Soft Tissue,908,Teratoma,9081,3,9081/3,Teratocarcinoma
Connective & Soft Tissue,908,Teratoma,9082,3,9082/3,"Malignant Teratoma, Undiff."
Connective & Soft Tissue,908,Teratoma,9083,3,9083/3,"Malignant Teratoma, Intermediate"
Connective & Soft Tissue,908,Teratoma,9084,3,9084/3,Teratoma With Malig. Transformation
Connective & Soft Tissue,908,Teratoma,9085,3,9085/3,Mixed Germ Cell Tumor
Connective & Soft Tissue,912,Blood Vessel Tumors,9120,3,9120/3,Hemangiosarcoma
Connective & Soft Tissue,913,Hemangioendothelioma,9130,3,9130/3,"Hemangioendothelioma, Malignant"
Connective & Soft Tissue,913,Hemangioendothelioma,9133,3,9133/3,"Epithelioid Hemangioendothelioma, Malignant"
Connective & Soft Tissue,913,Hemangioendothelioma,9137,3,9137/3,Intimal Sarcoma
Connective & Soft Tissue,914,Kaposi Sarcoma,9140,3,9140/3,Kaposi Sarcoma
Connective & Soft Tissue,915,Hemangiopericytoma,9150,3,9150/3,"Hemangiopericytoma, Malignant"
Connective & Soft Tissue,917,Lymphangiosarcoma,9170,3,9170/3,Lymphangiosarcoma
Connective & Soft Tissue,924,Osseous & Chondromatous Neoplasms,9240,3,9240/3,Mesenchymal Chondrosarcoma
Connective & Soft Tissue,924,Osseous & Chondromatous Neoplasms,9242,3,9242/3,Clear Cell Chondrosarcoma
Connective & Soft Tissue,924,Osseous & Chondromatous Neoplasms,9243,3,9243/3,Dedifferentiated Chondrosarcoma
Connective & Soft Tissue,925,"Gt. Cell Tumor Of Bone, Mal.",9251,3,9251/3,Malignant Giant Cell Tumor Of Soft Parts
Connective & Soft Tissue,925,"Gt. Cell Tumor Of Bone, Mal.",9252,3,9252/3,Malignant Tenosynovial Giant Cell Tumor
Connective & Soft Tissue,936,Peripheral Neuroectodermal Tumor,9364,3,9364/3,Peripheral Neuroectodermal Tumor
Connective & Soft Tissue,936,Peripheral Neuroectodermal Tumor,9365,3,9365/3,Askin Tumor
Connective & Soft Tissue,936,Peripheral Neuroectodermal Tumor,9366,3,9366/3,Round Cell Sarcoma With Ewsr1-Non-Ets Fusions
Connective & Soft Tissue,936,Peripheral Neuroectodermal Tumor,9367,3,9367/3,Cic-Rearranged Sarcoma
Connective & Soft Tissue,936,Peripheral Neuroectodermal Tumor,9368,3,9368/3,Sarcoma With Bcor Genetic Alterations
Connective & Soft Tissue,937,Chordoma,9370,3,9370/3,"Chordoma, NOS"
Connective & Soft Tissue,937,Chordoma,9371,3,9371/3,Chondroid Chordoma
Connective & Soft Tissue,937,Chordoma,9372,3,9372/3,Dedifferentiated Chordoma
Connective & Soft Tissue,949,Ganglioneuroblastoma,9490,3,9490/3,Ganglioneuroblastoma
Connective & Soft Tissue,950,"Neuroblastoma, NOS",9500,3,9500/3,"Neuroblastoma, NOS"
Connective & Soft Tissue,950,"Neuroblastoma, NOS",9501,3,9501/3,"Medulloepithelioma, NOS"
Connective & Soft Tissue,950,"Neuroblastoma, NOS",9502,3,9502/3,Teratoid Medulloepithelioma
Connective & Soft Tissue,950,"Neuroblastoma, NOS",9503,3,9503/3,"Neuroepithelioma, NOS"
Connective & Soft Tissue,950,"Neuroblastoma, NOS",9504,3,9504/3,Spongioneuroblastoma
Connective & Soft Tissue,950,"Neuroblastoma, NOS",9505,3,9505/3,"Ganglioglioma, Anaplastic"
Connective & Soft Tissue,954,Neurofibrosarcoma,9540,3,9540/3,Malignant Peripheral Nerve Sheath Tumor
Connective & Soft Tissue,956,Neurilemmoma,9560,3,9560/3,"Neurilemmoma, Malignant"
Connective & Soft Tissue,956,Neurilemmoma,9561,3,9561/3,Mpnst With Rhabdomyoblastic Differentiation
Connective & Soft Tissue,957,Perineurioma,9571,3,9571/3,"Perineurioma, Malignant"
Connective & Soft Tissue,958,Granular Cell Tumor,9580,3,9580/3,"Granular Cell Tumor, Malignant"
Connective & Soft Tissue,958,Granular Cell Tumor,9581,3,9581/3,Alveolar Soft Part Sarcoma
Connective & Soft Tissue,959,"Malignant Lymphoma, NOS",9590,3,9590/3,"Malignant Lymphoma, NOS"
Connective & Soft Tissue,959,"Malignant Lymphoma, NOS",9591,3,9591/3,"Malignant Lymphoma, Non-Hodgkin"
Connective & Soft Tissue,959,"Malignant Lymphoma, NOS",9596,3,9596/3,Composite Hodgkin And Non-Hodgkin Lymphoma
Connective & Soft Tissue,965,Hodgkin Lymphoma,9650,3,9650/3,"Hodgkin Lymphoma, NOS"
Connective & Soft Tissue,965,Hodgkin Lymphoma,9651,3,9651/3,"Hodgkin Lymphoma, Lymphocyte-Rich"
Connective & Soft Tissue,965,Hodgkin Lymphoma,9652,3,9652/3,"Hodgkin Lymphoma, Mixed Cellularity, NOS"
Connective & Soft Tissue,965,Hodgkin Lymphoma,9653,3,9653/3,"Hodgkin Lymphoma, Lymphocytic Deplet., NOS"
Connective & Soft Tissue,965,Hodgkin Lymphoma,9654,3,9654/3,"Hodgkin Lymph., Lymphocyt. Deplet., Diffuse Fibrosis"
Connective & Soft Tissue,965,Hodgkin Lymphoma,9655,3,9655/3,"Hodgkin Lymphoma, Lymphocyt. Deplet., Reticular"
Connective & Soft Tissue,965,Hodgkin Lymphoma,9659,3,9659/3,"Hodgkin Lymph., Nodular Lymphocyte Predom."
Connective & Soft Tissue,966,"Hodgkin Lymphoma, Nod. Scler.",9661,3,9661/3,Hodgkin Granuloma [Obs]
Connective & Soft Tissue,966,"Hodgkin Lymphoma, Nod. Scler.",9662,3,9662/3,Hodgkin Sarcoma [Obs]
Connective & Soft Tissue,966,"Hodgkin Lymphoma, Nod. Scler.",9663,3,9663/3,"Hodgkin Lymphoma, Nodular Sclerosis, NOS"
Connective & Soft Tissue,966,"Hodgkin Lymphoma, Nod. Scler.",9664,3,9664/3,"Hodgkin Lymphoma, Nod. Scler., Cellular Phase"
Connective & Soft Tissue,966,"Hodgkin Lymphoma, Nod. Scler.",9665,3,9665/3,"Hodgkin Lymphoma, Nod. Scler., Grade 1"
Connective & Soft Tissue,966,"Hodgkin Lymphoma, Nod. Scler.",9667,3,9667/3,"Hodgkin Lymphoma, Nod. Scler., Grade 2"
Connective & Soft Tissue,967,"Ml, Small B-Cell Lymphocytic",9670,3,9670/3,"Ml, Small B Lymphocytic, NOS"
Connective & Soft Tissue,967,"Ml, Small B-Cell Lymphocytic",9671,3,9671/3,"Ml, Lymphoplasmacytic"
Connective & Soft Tissue,967,"Ml, Small B-Cell Lymphocytic",9673,3,9673/3,Mantle Cell Lymphoma
Connective & Soft Tissue,967,"Ml, Small B-Cell Lymphocytic",9675,3,9675/3,"Ml, Mixed Sm. And Lg. Cell, Diffuse"
Connective & Soft Tissue,968,"Ml, Large B-Cell, Diffuse",9680,3,9680/3,"Ml, Large B-Cell, Diffuse"
Connective & Soft Tissue,968,"Ml, Large B-Cell, Diffuse",9684,3,9684/3,"Ml, Large B-Cell, Diffuse, Immunoblastic, NOS"
Connective & Soft Tissue,968,"Ml, Large B-Cell, Diffuse",9687,3,9687/3,"Burkitt Lymphoma, NOS"
Connective & Soft Tissue,968,"Ml, Large B-Cell, Diffuse",9688,3,9688/3,T-Cell Histiocyte Rich Large B-Cell Lymphoma
Connective & Soft Tissue,969,"Follic. & Marginal Lymph, NOS",9690,3,9690/3,"Follicular Lymphoma, NOS"
Connective & Soft Tissue,969,"Follic. & Marginal Lymph, NOS",9691,3,9691/3,"Follicular Lymphoma, Grade 2"
Connective & Soft Tissue,969,"Follic. & Marginal Lymph, NOS",9695,3,9695/3,"Follicular Lymphoma, Grade 1"
Connective & Soft Tissue,969,"Follic. & Marginal Lymph, NOS",9698,3,9698/3,"Follicular Lymphoma, Grade 3"
Connective & Soft Tissue,969,"Follic. & Marginal Lymph, NOS",9699,3,9699/3,"Marginal Zone B-Cell Lymphoma, NOS"
Connective & Soft Tissue,970,T-Cell Lymphomas,9701,3,9701/3,Sezary Syndrome
Connective & Soft Tissue,970,T-Cell Lymphomas,9702,3,9702/3,"Mature T-Cell Lymphoma, NOS"
Connective & Soft Tissue,970,T-Cell Lymphomas,9705,3,9705/3,Angioimmunoblastic T-Cell Lymphoma
Connective & Soft Tissue,970,T-Cell Lymphomas,9708,3,9708/3,Subcutaneous Panniculitis-Like T-Cell Lymphoma
Connective & Soft Tissue,971,Other Spec. Non-Hodgkin Lymphoma,9712,3,9712/3,Intravascular Large B-Cell Lymphoma
Connective & Soft Tissue,971,Other Spec. Non-Hodgkin Lymphoma,9714,3,9714/3,"Anaplastic Large Cell Lymphoma, T-Cell And Null Cell Type"
Connective & Soft Tissue,971,Other Spec. Non-Hodgkin Lymphoma,9715,3,9715/3,"Anaplastic Large Cell Lymphoma, Alk Negative"
Connective & Soft Tissue,971,Other Spec. Non-Hodgkin Lymphoma,9719,3,9719/3,"Nk/T-Cell Lymphoma, Nasal And Nasal-Type"
Connective & Soft Tissue,972,Precurs. Cell Lymphoblastic Lymph.,9724,3,9724/3,Systemicebv Pos. T-Cell Lymphoproliferative Disease Of Childhood
Connective & Soft Tissue,972,Precurs. Cell Lymphoblastic Lymph.,9726,3,9726/3,Primary Cutaneous Gamma-Delta T-Cell Lymphoma
Connective & Soft Tissue,972,Precurs. Cell Lymphoblastic Lymph.,9727,3,9727/3,"Precursor Cell Lymphoblastic Lymphoma, NOS"
Connective & Soft Tissue,972,Precurs. Cell Lymphoblastic Lymph.,9728,3,9728/3,Precursor B-Cell Lymphoblastic Lymphoma
Connective & Soft Tissue,972,Precurs. Cell Lymphoblastic Lymph.,9729,3,9729/3,Precursor T-Cell Lymphoblastic Lymphoma
Connective & Soft Tissue,973,Plasma Cell Tumors,9731,3,9731/3,"Plasmacytoma, NOS"
Connective & Soft Tissue,973,Plasma Cell Tumors,9734,3,9734/3,"Plasmacytoma, Extramedullary"
Connective & Soft Tissue,973,Plasma Cell Tumors,9735,3,9735/3,Plasmablastic Lymphoma
Connective & Soft Tissue,973,Plasma Cell Tumors,9737,3,9737/3,Alk Positive Large B-Cell Lymphoma
Connective & Soft Tissue,973,Plasma Cell Tumors,9738,3,9738/3,Lrg B-Cell Lymphoma In Hhv8-Assoc. Multicentric Castleman Dz
Connective & Soft Tissue,974,Mast Cell Tumors,9740,3,9740/3,Mast Cell Sarcoma
Connective & Soft Tissue,974,Mast Cell Tumors,9741,3,9741/3,Malignant Mastocytosis
Connective & Soft Tissue,974,Mast Cell Tumors,9749,3,9749/3,Erdhiem-Chester Disease
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9750,3,9750/3,Malignant Histiocytosis
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9751,3,9751/3,"Langerhans Cell Histiocytosis, NOS"
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9754,3,9754/3,"Langerhans Cell Histiocytosis, Disseminated"
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9755,3,9755/3,Histiocytic Sarcoma
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9756,3,9756/3,Langerhans Cell Sarcoma
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9757,3,9757/3,Interdigitating Dendritic Cell Sarcoma
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9758,3,9758/3,Follicular Dendritic Cell Sarcoma
Connective & Soft Tissue,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9759,3,9759/3,Fibroblastic Reticular Cell Tumor
Connective & Soft Tissue,976,Immunoproliferative Diseases,9766,3,9766/3,"Lymphomatoid Granulomatosis, Grade 3"
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9811,3,9811/3,"B Lymphoblastic Leukemia/Lymphoma, NOS"
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9812,3,9812/3,Leukemia/Lymphoma With T(9;22)(Q34;Q11.2);Bcr-Abl1
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9813,3,9813/3,Leukemia/Lymphoma With T(V;11Q23);Mll Rearranged
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9814,3,9814/3,Leukemia/Lymphoma With T(12;21)(P13;Q22);Tel-Aml1(Etv6-Runx1)
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9815,3,9815/3,B Lymphoblastic Leukemia/Lymphoma With Hyperdiploidy
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9816,3,9816/3,Leukemia/Lymphoma With Hypodiploidy (Hypodiploid All)
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9817,3,9817/3,B Lymphblastic Leukemia/Lymphoma With T(5;14)(Q31;Q32);Il3-Igh
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9818,3,9818/3,Leukemia/Lymphoma With T(1;19)(Q23;P13.3); E2A Pbx1 (Tcf3 Pbx1)
Connective & Soft Tissue,981,Precursor Lymphoid Neoplasms,9819,3,9819/3,"B-Lymphocytic Leukemia/Lymphoma, Bcr-Abl1-Like"
Connective & Soft Tissue,982,"Lymphoid Leukemia, NOS",9823,3,9823/3,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
Connective & Soft Tissue,983,Prolymph/Precurs Leukemia,9831,3,9831/3,T-Cell Large Granular Lymphocytic Leukemia
Connective & Soft Tissue,983,Prolymph/Precurs Leukemia,9837,3,9837/3,T Lymphoblastic Leukemia/Lymphoma
