"system","code","display","valueset","tf"
"system","code","display","valueset","tf"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670305","tipiracil 6.14 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670306","trifluridine 15 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670307","tipiracil / trifluridine oral product","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670308","tipiracil / trifluridine pill","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670309","tipiracil / trifluridine oral tablet","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670310","tipiracil / trifluridine","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670311","tipiracil 6.14 mg / trifluridine 15 mg oral tablet","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670314","tipiracil 8.19 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670315","trifluridine 20 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670316","tipiracil 8.19 mg / trifluridine 20 mg oral tablet","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670317","lonsurf","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670318","tipiracil 6.14 mg / trifluridine 15 mg [lonsurf]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670319","tipiracil / trifluridine oral tablet [lonsurf]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670320","lonsurf oral product","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670321","lonsurf pill","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670322","lonsurf (trifluridine 15 mg / tipiracil 6.14 mg) oral tablet","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670323","tipiracil 8.19 mg / trifluridine 20 mg [lonsurf]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1670324","lonsurf (trifluridine 20 mg / tipiracil 8.19 mg) oral tablet","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1716278","trabectedin","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718586","trabectedin 1 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718587","trabectedin injectable product","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718588","trabectedin injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718589","trabectedin 1 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718590","yondelis","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718591","trabectedin 1 mg [yondelis]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718592","trabectedin injection [yondelis]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718593","yondelis injectable product","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718594","yondelis 1 mg injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718998","gemcitabine 200 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1718999","gemcitabine injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719000","gemcitabine 200 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719002","gemcitabine 1000 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719003","gemcitabine 1 gm injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719004","gemcitabine 2000 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719005","gemcitabine 2 gm injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719767","irinotecan hydrochloride liposome","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719768","irinotecan liposomal","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719769","irinotecan hydrochloride liposome 4.3 mg/ml","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719772","10 ml irinotecan hydrochloride liposome 4.3 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719773","onivyde","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719774","irinotecan hydrochloride liposome 4.3 mg/ml [onivyde]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719776","onivyde injectable product","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1719777","10 ml irinotecan hydrochloride liposome 4.3 mg/ml injection [onivyde]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1720734","lomustine 5 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1720735","lomustine 5 mg oral capsule","vsac_rx_chemo","10"
"http://www.nlm.nih.gov/research/umls/rxnorm","1720736","lomustine 5 mg [gleostine]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1720737","gleostine 5 mg oral capsule","vsac_rx_chemo","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1720960","26.3 ml gemcitabine 38 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1720975","52.6 ml gemcitabine 38 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1720977","5.26 ml gemcitabine 38 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724135","nelarabine injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724137","nelarabine injection [arranon]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724153","omacetaxine mepesuccinate 3.5 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724154","omacetaxine mepesuccinate injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724156","omacetaxine mepesuccinate 3.5 mg [synribo]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724157","omacetaxine mepesuccinate injection [synribo]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724266","romidepsin 10 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724267","romidepsin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724269","romidepsin 10 mg [istodax]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724270","romidepsin injection [istodax]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724292","temozolomide injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1724294","temozolomide injection [temodar]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726096","bendamustine hydrochloride 25 mg/ml","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726097","bendamustine hcl 25 mg/ml injectable solution","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726098","bendeka","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726099","bendamustine hydrochloride 25 mg/ml [bendeka]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726100","bendamustine injectable solution [bendeka]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726101","bendeka injectable product","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726102","bendeka 25 mg/ml injectable solution","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726269","ixabepilone 45 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726270","ixabepilone injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726271","ixabepilone 45 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726272","ixabepilone 45 mg [ixempra]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726273","ixabepilone injection [ixempra]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726274","ixempra 45 mg injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726275","ixabepilone 15 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726276","ixabepilone 15 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726277","ixabepilone 15 mg [ixempra]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726278","ixempra 15 mg injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726318","irinotecan injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726319","2 ml irinotecan hydrochloride 20 mg/ml injection","vsac_rx_chemo","5"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726320","irinotecan injection [camptosar]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726321","2 ml camptosar 20 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726324","5 ml irinotecan hydrochloride 20 mg/ml injection","vsac_rx_chemo","5"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726325","5 ml camptosar 20 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726333","15 ml irinotecan hydrochloride 20 mg/ml injection","vsac_rx_chemo","5"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726335","15 ml camptosar 20 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726492","25 ml irinotecan hydrochloride 20 mg/ml injection","vsac_rx_chemo","5"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726496","azacitidine 100 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726497","azacitidine injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726499","azacitidine 100 mg [vidaza]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726500","azacitidine injection [vidaza]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726671","bleomycin 15 unt","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726672","bleomycin injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726673","bleomycin 15 unt injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726675","bleomycin 30 unt","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1726676","bleomycin 30 unt injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728058","pegaspargase injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728060","pegaspargase injection [oncaspar]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728070","pemetrexed 500 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728071","pemetrexed injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728072","pemetrexed 500 mg injection","vsac_rx_chemo","9"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728073","pemetrexed 500 mg [alimta]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728074","pemetrexed injection [alimta]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728075","alimta 500 mg injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728076","pemetrexed 100 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728077","pemetrexed 100 mg injection","vsac_rx_chemo","9"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728078","pemetrexed 100 mg [alimta]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1728079","alimta 100 mg injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729193","floxuridine 500 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729194","floxuridine injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729351","busulfan injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729353","busulfan injection [busulfex]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729367","carmustine 100 mg","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729368","carmustine injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729370","carmustine 100 mg [bicnu]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729371","carmustine injection [bicnu]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729404","vinorelbine injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729407","vinorelbine injection [navelbine]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729418","1 ml vinorelbine 10 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729419","1 ml vinorelbine 10 mg/ml injection [navelbine]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729422","5 ml vinorelbine 10 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1729423","5 ml vinorelbine 10 mg/ml injection [navelbine]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731087","dactinomycin 0.5 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731088","dactinomycin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731090","dactinomycin 0.5 mg [cosmegen]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731091","dactinomycin injection [cosmegen]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731336","dacarbazine 200 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731337","dacarbazine injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731338","dacarbazine 200 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731339","dacarbazine 100 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731340","dacarbazine 100 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731354","cytarabine injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1731355","5 ml ara-c 20 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1732171","epirubicin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1732174","epirubicin injection [ellence]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1732182","25 ml epirubicin hydrochloride 2 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1732183","25 ml epirubicin hydrochloride 2 mg/ml injection [ellence]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1732186","100 ml epirubicin hydrochloride 2 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1732187","100 ml epirubicin hydrochloride 2 mg/ml injection [ellence]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734339","etoposide injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734340","etoposide 100 mg injection","vsac_rx_chemo","10"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734342","etoposide 100 mg [etopophos]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734343","etoposide injection [etopophos]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734344","etopophos injectable product","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734915","cyclophosphamide 500 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734916","cyclophosphamide injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734917","cyclophosphamide 500 mg injection","vsac_rx_chemo","9"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734918","cyclophosphamide 1000 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734919","cyclophosphamide 1 gm injection","vsac_rx_chemo","9"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734920","cyclophosphamide 2000 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1734921","cyclophosphamide 2 gm injection","vsac_rx_chemo","12"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736560","eribulin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736562","eribulin injection [halaven]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736580","daunorubicin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736775","oxaliplatin injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736776","10 ml oxaliplatin 5 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736781","20 ml oxaliplatin 5 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736783","oxaliplatin 50 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736784","oxaliplatin 50 mg injection","vsac_rx_chemo","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736785","oxaliplatin 100 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736786","oxaliplatin 100 mg injection","vsac_rx_chemo","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736852","cisplatin 50 mg","vsac_rx_chemo","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736853","cisplatin injection","vsac_rx_chemo","10"
"http://www.nlm.nih.gov/research/umls/rxnorm","1736854","cisplatin 50 mg injection","vsac_rx_chemo","18"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740862","fludarabine phosphate 50 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740863","fludarabine injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740864","fludarabine phosphate 50 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740865","2 ml fludarabine phosphate 25 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740892","mitomycin 5 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740893","mitomycin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740894","mitomycin 5 mg injection","vsac_rx_chemo","9"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740897","mitomycin 40 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740898","mitomycin 40 mg injection","vsac_rx_chemo","9"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740899","mitomycin 20 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740900","mitomycin 20 mg injection","vsac_rx_chemo","9"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740948","melphalan 50 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740949","melphalan injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740951","melphalan 50 mg [alkeran]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1740952","melphalan injection [alkeran]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1745086","evomela","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1745087","melphalan 50 mg [evomela]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1745088","melphalan injection [evomela]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1745089","evomela injectable product","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1745090","evomela 50 mg injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790093","doxorubicin hydrochloride 50 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790094","doxorubicin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790095","doxorubicin hydrochloride 50 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790097","5 ml doxorubicin hydrochloride 2 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790099","10 ml doxorubicin hydrochloride 2 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790100","25 ml doxorubicin hydrochloride 2 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790102","doxorubicin hydrochloride 10 mg","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790103","doxorubicin hydrochloride 10 mg injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790115","10 ml doxorubicin hydrochloride liposome 2 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790127","25 ml doxorubicin hydrochloride liposome 2 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790128","25 ml doxorubicin hydrochloride liposome 2 mg/ml injection [doxil]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1790131","10 ml doxorubicin hydrochloride liposome 2 mg/ml injection [doxil]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791492","idarubicin injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791493","20 ml idarubicin hydrochloride 1 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791494","idarubicin injection [idamycin]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791495","20 ml idarubicin hydrochloride 1 mg/ml injection [idamycin]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791498","10 ml idarubicin hydrochloride 1 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791499","10 ml idarubicin hydrochloride 1 mg/ml injection [idamycin]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791500","5 ml idarubicin hydrochloride 1 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791501","5 ml idarubicin hydrochloride 1 mg/ml injection [idamycin]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791586","ifosfamide 3000 mg","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791587","ifosfamide injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791588","ifosfamide 3 gm injection","vsac_rx_chemo","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791589","ifosfamide 3000 mg [ifex]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791590","ifosfamide injection [ifex]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791591","ifex 3 gm injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791592","ifosfamide 1000 mg","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791593","ifosfamide 1 gm injection","vsac_rx_chemo","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791594","ifosfamide 1000 mg [ifex]","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791595","ifex 1 gm injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791597","60 ml ifosfamide 50 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791599","20 ml ifosfamide 50 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791700","fluorouracil injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791701","10 ml 5-5-fluorouracil 50 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1791736","20 ml 5-5-fluorouracil 50 mg/ml injection","vsac_rx_chemo","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794543","pentostatin 10 mg","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794544","pentostatin injection","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794546","pentostatin 10 mg [nipent]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1794547","pentostatin injection [nipent]","vsac_rx_chemo","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796418","pralatrexate injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796419","1 ml pralatrexate 20 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796420","pralatrexate injection [folotyn]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796421","1 ml pralatrexate 20 mg/ml injection [folotyn]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796424","2 ml pralatrexate 20 mg/ml injection","vsac_rx_chemo","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","1796425","2 ml pralatrexate 20 mg/ml injection [folotyn]","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1797528","40 ml oxaliplatin 5 mg/ml injection","vsac_rx_chemo","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1799302","doxorubicin hydrochloride 2 mg/ml [adriamycin]","vsac_rx_chemo","4"
